,date,trend,num_victims,data_copy
1152,2017-02-26,127.00242528318758,85.0,2017-02-26
1153,2017-02-27,126.96399711598899,89.0,2017-02-27
1154,2017-02-28,126.9255689487904,108.0,2017-02-28
1155,2017-03-01,126.88714078159184,85.0,2017-03-01
1156,2017-03-02,126.84871261439325,83.0,2017-03-02
1157,2017-03-03,126.81028444719468,78.0,2017-03-03
1158,2017-03-04,126.7718562799961,124.0,2017-03-04
1159,2017-03-05,126.73342811279753,119.0,2017-03-05
1160,2017-03-06,126.69499994559894,96.0,2017-03-06
1161,2017-03-07,126.65657177840038,87.0,2017-03-07
1162,2017-03-08,126.61814361120179,85.0,2017-03-08
1163,2017-03-09,126.5797154440032,88.0,2017-03-09
1164,2017-03-10,126.54128727680464,101.0,2017-03-10
1165,2017-03-11,126.50285910960605,95.0,2017-03-11
1166,2017-03-12,126.46443094240747,89.0,2017-03-12
1167,2017-03-13,126.4260027752089,85.0,2017-03-13
1168,2017-03-14,126.38757460801033,75.0,2017-03-14
1169,2017-03-15,126.34914644081174,96.0,2017-03-15
1170,2017-03-16,126.31071827361318,79.0,2017-03-16
1171,2017-03-17,126.27229010641459,99.0,2017-03-17
1172,2017-03-18,126.233861939216,116.0,2017-03-18
1173,2017-03-19,126.19543377201744,127.0,2017-03-19
1174,2017-03-20,126.15700560481885,97.0,2017-03-20
1175,2017-03-21,126.11857743762027,100.0,2017-03-21
1176,2017-03-22,126.0801492704217,112.0,2017-03-22
1177,2017-03-23,126.04172110322313,93.0,2017-03-23
1178,2017-03-24,126.00329293602454,148.0,2017-03-24
1179,2017-03-25,125.96486476882598,162.0,2017-03-25
1180,2017-03-26,125.92643660162739,188.0,2017-03-26
1181,2017-03-27,125.8880084344288,121.0,2017-03-27
1182,2017-03-28,125.84958026723024,117.0,2017-03-28
1183,2017-03-29,125.81115210003165,121.0,2017-03-29
1184,2017-03-30,125.77272393283307,102.0,2017-03-30
1185,2017-03-31,125.7342957656345,94.0,2017-03-31
1186,2017-04-01,125.69586759843592,126.0,2017-04-01
1187,2017-04-02,125.65743943123734,148.0,2017-04-02
1188,2017-04-03,125.61901126403878,121.0,2017-04-03
1189,2017-04-04,125.58058309684017,109.0,2017-04-04
1190,2017-04-05,125.54215491183936,97.0,2017-04-05
1191,2017-04-06,125.50372672683852,97.0,2017-04-06
1192,2017-04-07,125.46529854183771,125.0,2017-04-07
1193,2017-04-08,125.42687035683689,129.0,2017-04-08
